Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2021-03-25 22:37:37 +0000,Hammerstrength Decline Chest Press, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-25 22:37:37 +0000,Hammerstrength Decline Chest Press, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-25 22:37:37 +0000,Hammerstrength Decline Chest Press, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-25 22:37:37 +0000,Machine Fly, 8,34.01946820767298,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-25 22:37:37 +0000,Machine Fly, 10,56.69911367945497,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-25 22:37:37 +0000,Machine Fly, 10,56.69911367945497,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-25 22:37:37 +0000,Machine Fly, 10,56.69911367945497,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Foam Roll Glutes, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Foam Roll Hip Abductors, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-24 14:02:44 +0000,Downward Dog, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-24 14:02:44 +0000,Downward Dog, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-24 14:02:44 +0000,Static Lunge, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-24 14:02:44 +0000,Static Lunge, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-24 14:02:44 +0000,Bear Crawl, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Bear Crawl, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Inchworm, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Handle Band Squat, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Handle Band Squat, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Deadlift, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-24 14:02:44 +0000,Deadlift, 8,52.16318458509857,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-24 14:02:44 +0000,Deadlift, 8,88.45061733994974,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Deadlift, 8,88.45061733994974,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Deadlift, 8,88.45061733994974,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Deadlift, 8,88.45061733994974,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Cable Pull Through, 8,18.14371637742559,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-24 14:02:44 +0000,Cable Pull Through, 8,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Cable Pull Through, 8,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Cable Pull Through, 20,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Cable Pull Through, 20,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Leg Press, 8,63.50300732098956,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-24 14:02:44 +0000,Leg Press, 3,106.59433371737533,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-24 14:02:44 +0000,Leg Press, 10,117.93415645326634,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Leg Press, 10,117.93415645326634,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Leg Press, 10,117.93415645326634,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Leg Extension, 10,63.50300732098956,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Leg Extension, 10,63.50300732098956,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Leg Extension, 10,63.50300732098956,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Standing Machine Calf Press, 8,68.03893641534596,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Standing Machine Calf Press, 8,86.18265279277155,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Standing Machine Calf Press, 12,97.52247552866254,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-24 14:02:44 +0000,Standing Machine Calf Press, 12,97.52247552866254,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Foam Roll Upper Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Foam Roll Lats, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-23 14:15:59 +0000,Stomach Vacuum, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-23 14:15:59 +0000,Stomach Vacuum, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-23 14:15:59 +0000,Dead Hang, 0,0.0,10.0,0.0,0.0,0.0,false,, 0.0
2021-03-23 14:15:59 +0000,Cat Cow, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Cat Cow, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Dead Bug, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-23 14:15:59 +0000,Dead Bug, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-23 14:15:59 +0000,Pull Up, 2,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Pull Up, 3,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Pull Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Pull Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,EZ-Bar Curl, 8,18.14371637742559,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-23 14:15:59 +0000,EZ-Bar Curl, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,EZ-Bar Curl, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,EZ-Bar Curl, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Trap Bar Shrugs, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Trap Bar Shrugs, 8,56.69911367945497,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Trap Bar Shrugs, 10,56.69911367945497,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Cable Row, 8,27.215574566138386,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-23 14:15:59 +0000,Cable Row, 15,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Cable Row, 15,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Cable Row, 15,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-23 14:15:59 +0000,Hammerstrength High Row, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-23 14:15:59 +0000,Hammerstrength High Row, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-23 14:15:59 +0000,Hammerstrength High Row, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-23 14:15:59 +0000,Hammerstrength High Row, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-22 14:20:48 +0000,Foam Roll Chest, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Foam Roll Lower Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Tricep Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-22 14:20:48 +0000,Tricep Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-22 14:20:48 +0000,Seated Neck Release Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-22 14:20:48 +0000,Seated Neck Release Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-22 14:20:48 +0000,Shoulder Squeeze, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Shoulder Squeeze, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Forward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Forward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Loop Band High Pull, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Loop Band High Pull, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Handle Band Pec Fly, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Handle Band Pec Fly, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Pause Barbell Incline Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-22 14:20:48 +0000,Pause Barbell Incline Bench Press, 5,38.55539730202938,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-22 14:20:48 +0000,Pause Barbell Incline Bench Press, 6,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Pause Barbell Incline Bench Press, 6,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Pause Barbell Incline Bench Press, 6,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Pause Barbell Incline Bench Press, 6,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Cable Rope Tricep Extension, 8,18.14371637742559,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-22 14:20:48 +0000,Cable Rope Tricep Extension, 8,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Cable Rope Tricep Extension, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Cable Rope Tricep Extension, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Cable Rope Tricep Extension, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Cable Face Pull, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-22 14:20:48 +0000,Cable Face Pull, 15,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Cable Face Pull, 15,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Cable Face Pull, 15,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Cable Face Pull, 15,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Cable Face Pull, 15,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-22 14:20:48 +0000,Dumbbell Rear Delt Raise, 8,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-22 14:20:48 +0000,Dumbbell Rear Delt Raise, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-22 14:20:48 +0000,Dumbbell Rear Delt Raise, 13,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-22 14:20:48 +0000,Dumbbell Rear Delt Raise, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-22 14:20:48 +0000,Hammerstrength Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-22 14:20:48 +0000,Hammerstrength Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-22 14:20:48 +0000,Hammerstrength Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-22 14:20:48 +0000,Hammerstrength Chest Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-21 14:22:51 +0000,Cycling - Stationary, 0,0.0,343.4770119190216,0.0,0.0,0.0,false,, 0.0
2021-03-21 14:11:29 +0000,Foam Roll Quadriceps, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-21 14:11:29 +0000,Foam Roll Hamstrings, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-21 14:11:29 +0000,Lying Figure Four, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-21 14:11:29 +0000,Lying Figure Four, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-21 14:11:29 +0000,Prone Calf Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-21 14:11:29 +0000,Prone Calf Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-21 14:11:29 +0000,Prone Hip Circles Forward, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-21 14:11:29 +0000,Prone Hip Circles Forward, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-21 14:11:29 +0000,Air Squats, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Air Squats, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Cycling - Stationary, 0,0.0,343.0,2204.80128,0.0,0.0,false,, 0.0
2021-03-21 14:11:29 +0000,Deadlift, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-21 14:11:29 +0000,Deadlift, 5,52.16318458509857,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-21 14:11:29 +0000,Deadlift, 5,61.235042773811365,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Deadlift, 5,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Deadlift, 10,92.98654643430615,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Deadlift, 7,92.98654643430615,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Back Squat, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-21 14:11:29 +0000,Back Squat, 8,43.091326396385774,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-21 14:11:29 +0000,Back Squat, 10,79.37875915123695,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Back Squat, 10,79.37875915123695,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Back Squat, 10,79.37875915123695,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Back Squat, 10,79.37875915123695,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Back Squat, 10,79.37875915123695,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Lunge, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-21 14:11:29 +0000,Lunge, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-21 14:11:29 +0000,Lunge, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-21 14:11:29 +0000,Smith Machine Calf Raise, 10,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Smith Machine Calf Raise, 10,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Smith Machine Calf Raise, 10,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-21 14:11:29 +0000,Plank, 0,0.0,60.0,0.0,0.0,0.0,false,, 0.0
2021-03-21 14:11:29 +0000,Plank, 0,0.0,60.0,0.0,0.0,0.0,false,, 0.0
2021-03-21 14:11:29 +0000,Plank, 0,0.0,60.0,0.0,0.0,0.0,false,, 0.0
2021-03-20 14:56:42 +0000,Foam Roll Upper Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Foam Roll Lats, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Chest Expansion, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-20 14:56:42 +0000,Chest Expansion, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-20 14:56:42 +0000,Reach Behind and Open, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-20 14:56:42 +0000,Wall Slide Stretch, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Bird Dog, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Bird Dog, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Mini Loop Band Kneeling Bicep Curl, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Mini Loop Band Kneeling Bicep Curl, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Lat Pulldown, 8,43.091326396385774,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-20 14:56:42 +0000,Lat Pulldown, 4,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Lat Pulldown, 4,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Lat Pulldown, 4,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Lat Pulldown, 4,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Lat Pulldown, 5,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Seated Dumbbell Curl, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Seated Dumbbell Curl, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Seated Dumbbell Curl, 16,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Seated Dumbbell Curl, 12,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,EZ-Bar Curl, 8,15.87575183024739,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-20 14:56:42 +0000,EZ-Bar Curl, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,EZ-Bar Curl, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,EZ-Bar Curl, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Machine Row, 12,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Machine Row, 12,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Machine Row, 12,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Dumbbell Shrug, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Dumbbell Shrug, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Dumbbell Shrug, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-20 14:56:42 +0000,Decline Crunch, 20,3.628743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Decline Crunch, 20,3.628743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Decline Crunch, 20,3.628743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Decline Crunch, 20,3.628743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-20 14:56:42 +0000,Superman Hold, 0,0.0,30.0,0.0,0.0,0.0,false,, 0.0
2021-03-20 14:56:42 +0000,Superman Hold, 0,0.0,30.0,0.0,0.0,0.0,false,, 0.0
2021-03-20 14:56:42 +0000,Superman Hold, 0,0.0,30.0,0.0,0.0,0.0,false,, 0.0
2021-03-19 13:57:18 +0000,Foam Roll Chest, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Foam Roll Lower Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Cross-body Arm Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-19 13:57:18 +0000,Cross-body Arm Stretch, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-19 13:57:18 +0000,Chin Drop, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-19 13:57:18 +0000,Chin Drop, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-19 13:57:18 +0000,Backward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Backward Arm Circle, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Crab Pose, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Crab Pose, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Handle Band Tricep Extension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Handle Band Shoulder Press, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Barbell Incline Bench Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-19 13:57:18 +0000,Barbell Incline Bench Press, 4,52.16318458509857,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-19 13:57:18 +0000,Barbell Incline Bench Press, 2,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Barbell Incline Bench Press, 2,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Barbell Incline Bench Press, 2,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Barbell Incline Bench Press, 2,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Barbell Incline Bench Press, 2,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Barbell Incline Bench Press, 2,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Cable Rope Tricep Extension, 8,18.14371637742559,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-19 13:57:18 +0000,Cable Rope Tricep Extension, 9,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Cable Rope Tricep Extension, 9,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Cable Rope Tricep Extension, 7,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Dumbbell Shoulder Press, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-19 13:57:18 +0000,Dumbbell Shoulder Press, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-19 13:57:18 +0000,Dumbbell Shoulder Press, 13,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-19 13:57:18 +0000,Dumbbell Shoulder Press, 9,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-19 13:57:18 +0000,Hammerstrength Decline Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 2.0
2021-03-19 13:57:18 +0000,Hammerstrength Decline Chest Press, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-19 13:57:18 +0000,Hammerstrength Decline Chest Press, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-19 13:57:18 +0000,Hammerstrength Decline Chest Press, 9,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-19 13:57:18 +0000,Machine Fly, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Machine Fly, 8,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Machine Fly, 30,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-19 13:57:18 +0000,Machine Fly, 30,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-18 13:32:25 +0000,Cycling - Stationary, 0,0.0,328.111545920372,0.0,0.0,0.0,false,, 0.0
2021-03-18 13:20:26 +0000,Foam Roll Calves, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-18 13:20:26 +0000,Foam Roll Hip Flexors, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-18 13:20:26 +0000,Shin Box Hip Flexor, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-18 13:20:26 +0000,Shin Box Hip Flexor, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-18 13:20:26 +0000,Squat with Rotation, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-18 13:20:26 +0000,Squat with Rotation, 0,0.0,15.0,0.0,0.0,0.0,false,, 0.0
2021-03-18 13:20:26 +0000,Cycling - Stationary, 0,0.0,328.0,2381.82912,0.0,0.0,false,, 0.0
2021-03-18 13:20:26 +0000,Front Squat, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-18 13:20:26 +0000,Front Squat, 8,43.091326396385774,0.0,0.0,0.0,0.0,true,, 1.0
2021-03-18 13:20:26 +0000,Front Squat, 6,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-18 13:20:26 +0000,Front Squat, 6,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-18 13:20:26 +0000,Front Squat, 6,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2021-03-18 13:20:26 +0000,Single Leg Kickback, 19,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-03-18 13:20:26 +0000,Single Leg Kickback, 19,0.0,0.0,0.0,0.0,0.0,false,, 2.0
